,8801.T,8802.T,8804.T,8830.T,3003.T,8931.T,8934.T,3289.T,8951.T,8952.T,8953.T,8954.T,8955.T,8956.T,8957.T,8958.T,8960.T,8961.T,"('8801.T', '8801.T')","('8802.T', '8802.T')","('8804.T', '8804.T')","('8830.T', '8830.T')","('3003.T', '3003.T')","('8931.T', '8931.T')","('8934.T', '8934.T')","('3289.T', '3289.T')","('8951.T', '8951.T')","('8952.T', '8952.T')","('8953.T', '8953.T')","('8954.T', '8954.T')","('8955.T', '8955.T')","('8956.T', '8956.T')","('8957.T', '8957.T')","('8958.T', '8958.T')","('8960.T', '8960.T')","('8961.T', '8961.T')","('8801.T', '8801.T').1","('8802.T', '8802.T').1","('8804.T', '8804.T').1","('8830.T', '8830.T').1","('3003.T', '3003.T').1","('8931.T', '8931.T').1","('8934.T', '8934.T').1","('3289.T', '3289.T').1","('8951.T', '8951.T').1","('8952.T', '8952.T').1","('8953.T', '8953.T').1","('8954.T', '8954.T').1","('8955.T', '8955.T').1","('8956.T', '8956.T').1","('8957.T', '8957.T').1","('8958.T', '8958.T').1","('8960.T', '8960.T').1","('8961.T', '8961.T').1"
2021-06-09,828.3233032226562,1762.8424072265625,1460.202392578125,1932.8157958984373,1088.0565185546875,639.1795654296875,849.603759765625,627.7597045898438,119787.71875,112534.9609375,89430.4765625,85461.015625,90688.6015625,133273.34375,162925.71875,97590.6875,131673.34375,62393.30859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,822.1875,1769.2479248046875,1473.591064453125,1914.095703125,1090.5443115234375,639.9638061523438,857.9578857421875,624.3433837890625,120614.953125,112208.296875,90926.234375,85942.9296875,91398.6796875,134486.390625,164303.703125,98285.0,130538.21875,63222.58984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,806.6237182617188,1747.743896484375,1433.4251708984375,1888.356201171875,1065.665283203125,638.3952026367188,851.2745361328125,622.6351928710938,117802.28125,111391.6484375,92500.7265625,85983.1015625,90790.0234375,133677.671875,163736.28125,99133.609375,131024.7109375,62669.74609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,807.821044921875,1749.11669921875,1419.19970703125,1891.1641845703125,1064.0064697265625,639.1795654296875,832.8956909179688,607.2615966796875,120780.4296875,112208.296875,92658.15625,85942.9296875,90384.265625,133920.28125,165114.25,98362.1484375,129727.4453125,62669.74609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,822.48681640625,1768.3326416015625,1436.7724609375,1953.8753662109373,1088.8858642578125,639.1795654296875,846.26220703125,622.6351928710938,120945.875,113514.953125,92264.546875,84738.1328125,90688.6015625,132545.5,163817.34375,97359.25,128268.015625,62748.72265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,818.595947265625,1761.92724609375,1432.58837890625,1938.8994140625,1084.7393798828125,632.9053344726562,845.4267578125,623.4893798828125,118298.625,111554.984375,92185.828125,84617.6484375,90384.265625,131251.59375,161953.015625,96279.1875,129078.8203125,62195.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,816.0516967773438,1762.8424072265625,1420.8731689453125,1941.707763671875,1086.3980712890625,628.9839477539062,849.603759765625,621.7811889648438,115816.8515625,110574.9921875,91556.03125,84657.8125,89572.734375,130281.140625,158629.671875,94581.9609375,127781.5234375,61287.61328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,799.7398681640625,1734.4759521484375,1384.0545654296875,1894.4400634765625,1068.1529541015625,628.1996459960938,860.464111328125,609.8237915039062,115155.03125,111718.3046875,91398.578125,84898.7734375,89166.96875,127855.0546875,157819.078125,94813.390625,128186.9296875,61208.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,780.5842895507812,1683.69091796875,1344.72509765625,1837.3447265625,1045.76171875,622.7098388671875,851.2745361328125,594.4500732421875,114989.6015625,110738.3359375,91634.7578125,84778.296875,88862.6484375,128906.359375,158305.4375,95584.8515625,129970.6875,61406.07421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,812.310546875,1744.9989013671875,1387.401611328125,1934.6876220703125,1102.1549072265625,625.0624389648438,877.1720581054688,613.2401733398438,116313.1953125,112371.6171875,93917.7578125,87469.0390625,90181.390625,131736.8125,162358.3125,97899.265625,131916.609375,61998.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,803.0321044921875,1715.259765625,1356.4400634765625,1905.2039794921875,1080.5926513671875,624.2783203125,861.2993774414062,604.69921875,115485.9375,110574.9921875,94704.9921875,86103.5703125,90181.390625,130442.8828125,163655.234375,97204.9375,132240.9375,61208.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,791.0599365234375,1678.200439453125,1341.3778076171875,1887.88818359375,1065.665283203125,614.0828857421875,860.464111328125,599.5746459960938,115816.8515625,111064.9765625,93366.6875,84858.609375,90891.4765625,131413.328125,164060.5,98207.859375,131916.609375,61682.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,799.2908325195312,1680.945556640625,1342.21484375,1908.479736328125,1069.811767578125,621.1412963867188,856.2869873046875,591.8878173828125,116478.65625,110738.3359375,94311.3671875,84858.609375,90790.0234375,132626.390625,164303.703125,98053.5625,132078.75,61682.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,794.3522338867188,1679.5728759765625,1342.21484375,1902.864013671875,1066.4945068359375,621.1412963867188,886.3615112304688,589.3255615234375,116313.1953125,111228.3046875,94941.1640625,85541.3359375,90079.953125,134405.515625,166816.46875,97976.4140625,131754.4375,62235.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,783.2779541015625,1665.3897705078125,1323.5257568359375,1871.0401611328125,1054.7100830078125,621.1412963867188,885.5260009765625,576.51416015625,117101.28125,112371.6171875,94626.2734375,85661.8203125,89493.0234375,133677.671875,166654.359375,97976.4140625,131024.7109375,62314.33984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,770.108642578125,1643.8858642578125,1345.6126708984375,1857.9364013671875,1052.1846923828125,620.3569946289062,873.8304443359375,570.5354614257812,116596.53125,111554.984375,94783.7109375,85862.6171875,89802.6875,132707.25,166086.96875,96587.7734375,130295.0,62037.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,772.2037353515625,1632.9053955078125,1348.1612548828125,1835.9410400390625,1045.4508056640625,618.788330078125,878.8428955078125,564.5567016601562,115587.0390625,110574.9921875,93366.6875,84818.453125,88873.6953125,132222.015625,164222.640625,96973.5078125,129484.2109375,61958.94140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,781.4822387695312,1647.546142578125,1379.5928955078125,1848.5767822265625,1058.076904296875,621.1412963867188,891.3738403320312,564.5567016601562,119793.265625,114004.9375,94704.9921875,85420.875,90009.140625,133758.546875,165843.78125,98439.3046875,130457.1640625,62432.8046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,786.86962890625,1647.088623046875,1368.5494384765625,1846.236572265625,1060.6021728515625,619.5728149414062,896.3863525390625,576.51416015625,120298.0078125,114821.5859375,95492.2265625,85942.9296875,90009.140625,133677.671875,166735.40625,98516.4453125,131835.515625,62432.8046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,787.9172973632812,1633.363037109375,1377.893798828125,1844.8330078125,1068.1778564453125,623.4940185546875,917.2714233398438,573.951904296875,119961.5234375,115474.8984375,95885.84375,86465.0234375,90628.453125,134567.25,168356.5625,99365.0625,133862.515625,62788.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,785.2236328125,1616.89208984375,1376.19482421875,1830.792724609375,1055.5517578125,621.1412963867188,903.0694580078124,566.2649536132812,118447.2734375,114168.2578125,95885.84375,85983.1015625,90112.359375,132949.859375,167302.8125,98516.4453125,133700.34375,62274.83984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,786.5703735351562,1608.198974609375,1406.7769775390625,1813.47705078125,1050.501220703125,617.2199096679688,888.8676147460938,556.0158081054688,116596.53125,112371.6171875,95177.34375,84979.1015625,89493.0234375,133111.59375,166654.359375,98825.0390625,133862.515625,62669.74609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,783.4276733398438,1603.1663818359375,1386.3890380859375,1767.145751953125,1046.2923583984375,618.0040893554688,896.3863525390625,554.3075561523438,117774.28125,113514.953125,93209.234375,85621.6640625,89493.0234375,131979.40625,166005.890625,97822.1328125,136375.96875,62867.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,803.929931640625,1630.16015625,1399.98095703125,1798.033203125,1073.2283935546875,642.3165283203125,917.2714233398438,559.4322509765625,118447.2734375,114658.2578125,93287.953125,85420.875,89389.8046875,133435.078125,165762.75,97899.265625,137186.78125,63380.54296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,817.54833984375,1645.7161865234375,1431.41259765625,1820.02880859375,1090.0633544921875,642.3165283203125,934.8147583007812,562.8485717773438,117774.28125,113351.6171875,91870.9375,85059.4140625,88976.9140625,131979.40625,167221.765625,97822.1328125,136943.53125,62788.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,806.7734985351562,1632.9053955078125,1443.3055419921875,1792.41748046875,1087.5380859375,640.7479858398438,915.6005859375,550.8911743164062,119288.515625,114494.9296875,91162.3984375,84577.4921875,88770.484375,132222.015625,168842.90625,98979.3203125,136375.96875,63301.58203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,806.47412109375,1623.7550048828125,1439.90771484375,1768.0819091796875,1078.27880859375,642.3165283203125,910.5881958007812,550.0372314453125,118783.765625,113841.6171875,90375.1640625,84376.6953125,88564.0234375,130281.140625,166573.328125,98593.59375,134430.0625,63025.14453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
