,8058.T,8031.T,8053.T,8002.T,8001.T,8015.T,8008.T,8016.T,7433.T,9768.T,"('8058.T', '8058.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8002.T', '8002.T')","('8001.T', '8001.T')","('8015.T', '8015.T')","('8008.T', '8008.T')","('8016.T', '8016.T')","('7433.T', '7433.T')","('9768.T', '9768.T')","('8058.T', '8058.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8002.T', '8002.T').1","('8001.T', '8001.T').1","('8015.T', '8015.T').1","('8008.T', '8008.T').1","('8016.T', '8016.T').1","('7433.T', '7433.T').1","('9768.T', '9768.T').1"
2022-03-31,1354.02734375,1470.5233154296875,1807.3582763671875,1230.42041015625,741.4771728515625,1478.4476318359375,1368.752197265625,217.5821533203125,1954.094970703125,1561.321533203125,,,,,,,,,,,,,,,,,,,,
2022-04-01,1344.60986328125,1456.3837890625,1795.417236328125,1226.9691162109375,739.8668212890625,1478.4476318359375,1361.24072265625,211.63262939453125,1885.55859375,1568.299560546875,,,,,,,,,,,,,,,,,,,,
2022-04-04,1327.83544921875,1437.3836669921875,1769.40283203125,1211.437744140625,743.80322265625,1472.60400390625,1370.4215087890625,216.73223876953125,1887.9493408203125,1582.25537109375,,,,,,,,,,,,,,,,,,,,
2022-04-05,1297.5234375,1403.802001953125,1749.359130859375,1211.437744140625,734.4989624023438,1450.690185546875,1385.4443359375,223.5316619873047,1887.1522216796875,1558.7047119140625,,,,,,,,,,,,,,,,,,,,
2022-04-06,1295.1690673828125,1390.1041259765625,1747.6531982421875,1211.437744140625,725.5526733398438,1415.6280517578125,1362.9100341796875,219.28201293945312,1837.7423095703125,1563.938232421875,,,,,,,,,,,,,,,,,,,,
2022-04-07,1272.5087890625,1380.824951171875,1718.2269287109375,1196.76953125,718.216552734375,1368.87890625,1344.548583984375,214.1824188232422,1806.661376953125,1524.6871337890625,,,,,,,,,,,,,,,,,,,,
2022-04-08,1226.5997314453125,1373.3134765625,1724.1976318359375,1155.3526611328125,707.8388061523438,1357.191650390625,1357.9024658203125,206.53306579589844,1832.9603271484373,1535.154052734375,,,,,,,,,,,,,,,,,,,,
2022-04-11,1252.4969482421875,1379.0576171875,1743.388427734375,1176.4925537109375,710.70166015625,1379.1053466796875,1347.88720703125,204.8332061767578,1820.2093505859373,1541.2598876953125,,,,,,,,,,,,,,,,,,,,
2022-04-12,1232.4854736328125,1365.8017578125,1723.77099609375,1179.94384765625,705.15478515625,1326.512451171875,1335.3681640625,201.43348693847656,1797.89501953125,1508.9866943359375,,,,,,,,,,,,,,,,,,,,
2022-04-13,1263.091552734375,1398.94140625,1745.09423828125,1214.457763671875,713.3855590820312,1363.03515625,1357.9024658203125,200.58355712890625,1836.1480712890625,1549.9822998046875,,,,,,,,,,,,,,,,,,,,
2022-04-14,1291.343505859375,1436.05810546875,1769.40283203125,1250.265869140625,720.3637084960938,1386.4100341796875,1361.24072265625,198.0337371826172,1854.4776611328125,1556.088134765625,,,,,,,,,,,,,,,,,,,,
2022-04-15,1287.517822265625,1445.779052734375,1777.9322509765625,1249.403076171875,715.5326538085938,1377.6444091796875,1387.1136474609375,199.73361206054688,1824.194091796875,1545.62109375,,,,,,,,,,,,,,,,,,,,
2022-04-18,1299.8779296875,1432.9647216796875,1770.255859375,1252.8544921875,710.5226440429688,1351.347900390625,1398.798095703125,204.8332061767578,1844.117431640625,1534.2818603515625,,,,,,,,,,,,,,,,,,,,
2022-04-19,1329.8953857421875,1445.3372802734375,1797.5494384765625,1262.777099609375,710.8804931640625,1386.4100341796875,1412.151611328125,210.7826995849609,1875.1981201171875,1532.537353515625,,,,,,,,,,,,,,,,,,,,
2022-04-20,1332.83837890625,1455.5001220703125,1803.09375,1277.4456787109375,721.437255859375,1415.6280517578125,1417.1593017578125,209.0828399658203,1876.7921142578125,1558.7047119140625,,,,,,,,,,,,,,,,,,,,
2022-04-21,1322.832275390625,1452.8489990234375,1794.564208984375,1254.580322265625,716.2482299804688,1417.089111328125,1419.6630859375,214.1824188232422,1898.3094482421875,1544.748779296875,,,,,,,,,,,,,,,,,,,,
2022-04-22,1302.5263671875,1433.8487548828125,1777.5057373046875,1256.7371826171875,711.0594482421875,1390.7926025390625,1407.978759765625,212.48257446289065,1861.6502685546875,1543.8765869140625,,,,,,,,,,,,,,,,,,,,
2022-04-25,1278.1004638671875,1396.732177734375,1739.9769287109375,1220.9293212890625,704.796875,1336.73876953125,1389.6173095703125,206.53306579589844,1820.2093505859373,1536.0262451171875,,,,,,,,,,,,,,,,,,,,
2022-04-26,1266.623046875,1370.2200927734375,1718.6534423828125,1204.1036376953125,693.8822631835938,1344.04345703125,1389.6173095703125,208.23291015625,1821.80322265625,1561.321533203125,,,,,,,,,,,,,,,,,,,,
2022-04-27,1248.965576171875,1346.3594970703125,1709.271240234375,1187.278076171875,679.3892211914062,1317.746826171875,1402.136474609375,203.98326110839844,1813.833984375,1536.0262451171875,,,,,,,,,,,,,,,,,,,,
2022-04-28,1289.8719482421875,1391.8717041015625,1758.3145751953125,1227.4005126953125,703.54443359375,1371.80078125,1407.14404296875,205.68313598632807,1836.1480712890625,1574.4051513671875,,,,,,,,,,,,,,,,,,,,
2022-05-02,1293.991943359375,1410.4298095703125,1754.4765625,1230.42041015625,700.6817016601562,1330.89501953125,1414.6553955078125,207.38296508789065,2122.24951171875,1567.42724609375,,,,,,,,,,,,,,,,,,,,
2022-05-06,1316.9464111328125,1496.1514892578125,1794.564208984375,1226.9691162109375,709.8070068359375,1365.9571533203125,1412.986328125,209.0828399658203,2261.714111328125,1563.938232421875,,,,,,,,,,,,,,,,,,,,
2022-05-09,1277.5118408203125,1461.6861572265625,1749.359130859375,1164.4127197265625,693.7034301757812,1322.129638671875,1421.33251953125,209.9327850341797,2300.763671875,1537.770751953125,,,,,,,,,,,,,,,,,,,,
2022-05-10,1214.5338134765625,1390.9879150390625,1593.2728271484375,1108.7587890625,660.7806396484375,1284.1456298828125,1432.1822509765625,209.9327850341797,2301.560791015625,1557.83251953125,,,,,,,,,,,,,,,,,,,,
2022-05-11,1210.7081298828125,1373.7552490234375,1538.2589111328125,1107.033447265625,636.0886840820312,1285.606689453125,1429.6783447265625,209.9327850341797,2277.65283203125,1564.8104248046875,,,,,,,,,,,,,,,,,,,,
2022-05-12,1228.365478515625,1388.7786865234375,1562.5672607421875,1132.055908203125,623.5637817382812,1284.1456298828125,1413.8209228515625,205.68313598632807,2240.993408203125,1547.3656005859375,,,,,,,,,,,,,,,,,,,,
2022-05-13,1261.0316162109375,1360.9410400390625,1575.787841796875,1142.41015625,633.5836791992188,1317.746826171875,1434.6859130859375,208.23291015625,2217.882080078125,1576.1497802734375,,,,,,,,,,,,,,,,,,,,
2022-05-16,1248.965576171875,1341.0572509765625,1552.7586669921875,1132.918701171875,632.1521606445312,1297.2939453125,1441.36279296875,209.0828399658203,2214.694580078125,1569.1717529296875,,,,,,,,,,,,,,,,,,,,
2022-05-17,1258.67724609375,1354.313232421875,1550.62646484375,1167.4324951171875,637.8779296875,1310.4423828125,1444.7012939453125,210.7826995849609,2252.947509765625,1600.572509765625,,,,,,,,,,,,,,,,,,,,
2022-05-18,1263.9744873046875,1367.5689697265625,1579.1995849609375,1180.8067626953125,652.9078369140625,1327.9732666015625,1447.2052001953125,211.63262939453125,2263.3076171875,1604.0616455078125,,,,,,,,,,,,,,,,,,,,
2022-05-19,1252.79150390625,1350.7784423828125,1549.3470458984375,1164.8441162109375,638.7725219726562,1294.3720703125,1443.86669921875,208.23291015625,2276.85546875,1568.299560546875,,,,,,,,,,,,,,,,,,,,
2022-05-20,1281.9261474609375,1380.3831787109375,1577.0670166015625,1173.904052734375,650.40283203125,1329.4339599609375,1441.36279296875,210.7826995849609,2295.185302734375,1587.48876953125,,,,,,,,,,,,,,,,,,,,
2022-05-23,1291.6375732421875,1380.824951171875,1564.273193359375,1165.70703125,653.8025512695312,1330.89501953125,1437.1898193359375,215.8822784423828,2252.947509765625,1608.4228515625,,,,,,,,,,,,,,,,,,,,
2022-05-24,1299.8779296875,1380.824951171875,1565.979248046875,1179.94384765625,658.8125610351562,1323.5904541015625,1418.82861328125,215.0323638916016,2197.95849609375,1577.0220947265625,,,,,,,,,,,,,,,,,,,,
2022-05-25,1321.94970703125,1402.476318359375,1584.74365234375,1182.10107421875,666.3274536132812,1342.582275390625,1416.3248291015625,212.48257446289065,2209.115966796875,1579.638671875,,,,,,,,,,,,,,,,,,,,
2022-05-26,1317.240966796875,1398.49951171875,1574.9349365234375,1181.6695556640625,660.601806640625,1346.965087890625,1427.174560546875,215.0323638916016,2208.318603515625,1580.5108642578125,,,,,,,,,,,,,,,,,,,,
2022-05-27,1314.59228515625,1391.8717041015625,1575.787841796875,1151.469970703125,657.5599975585938,1418.550048828125,1426.3399658203125,219.28201293945312,2207.52197265625,1585.744384765625,,,,,,,,,,,,,,,,,,,,
2022-05-30,1324.0093994140625,1408.6624755859375,1601.80224609375,1181.6695556640625,665.7906494140625,1463.83837890625,1443.86669921875,221.8318023681641,2275.261474609375,1570.0440673828125,,,,,,,,,,,,,,,,,,,,
2022-05-31,1304.5865478515625,1428.1046142578125,1577.9200439453125,1167.864013671875,661.1384887695312,1439.002685546875,1448.874267578125,221.8318023681641,2268.886474609375,1576.1497802734375,,,,,,,,,,,,,,,,,,,,
