,8306.T,8316.T,8411.T,8331.T,8308.T,8309.T,8304.T,8354.T,8377.T,8359.T,8253.T,8601.T,8604.T,8697.T,8002.T,8031.T,8053.T,8058.T,"('8306.T', '8306.T')","('8316.T', '8316.T')","('8411.T', '8411.T')","('8331.T', '8331.T')","('8308.T', '8308.T')","('8309.T', '8309.T')","('8304.T', '8304.T')","('8354.T', '8354.T')","('8377.T', '8377.T')","('8359.T', '8359.T')","('8253.T', '8253.T')","('8601.T', '8601.T')","('8604.T', '8604.T')","('8697.T', '8697.T')","('8002.T', '8002.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8058.T', '8058.T')","('8306.T', '8306.T').1","('8316.T', '8316.T').1","('8411.T', '8411.T').1","('8331.T', '8331.T').1","('8308.T', '8308.T').1","('8309.T', '8309.T').1","('8304.T', '8304.T').1","('8354.T', '8354.T').1","('8377.T', '8377.T').1","('8359.T', '8359.T').1","('8253.T', '8253.T').1","('8601.T', '8601.T').1","('8604.T', '8604.T').1","('8697.T', '8697.T').1","('8002.T', '8002.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8058.T', '8058.T').1"
2024-01-11,1185.57666015625,2218.167724609375,2346.19482421875,991.8314819335938,714.7257690429688,2638.634521484375,2935.47509765625,3184.416015625,1450.1357421875,717.6609497070312,2487.056396484375,936.9874267578124,625.7111206054688,1466.5589599609375,2218.1943359375,2659.531005859375,2998.713623046875,2212.590576171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12,1173.082275390625,2187.517578125,2316.303955078125,989.5064697265624,705.978271484375,2601.784423828125,2922.412109375,3121.7958984375,1418.83447265625,711.5239868164062,2475.248046875,915.2286376953124,622.2839965820312,1478.6220703125,2251.011962890625,2717.45849609375,3029.105712890625,2251.776123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-15,1186.502197265625,2218.7802734375,2338.377197265625,992.29638671875,714.4406127929688,2636.35986328125,2950.404296875,3141.134521484375,1448.734130859375,722.8820190429688,2491.59814453125,943.333740234375,639.5095825195312,1514.3463134765625,2274.123046875,2764.174560546875,3064.103271484375,2278.366455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,1188.81591796875,2222.15234375,2332.859130859375,986.7164306640624,715.3914184570312,2646.368408203125,2968.1328125,3107.982666015625,1427.7109375,711.890380859375,2496.139892578125,953.7598266601562,660.6130981445312,1526.4091796875,2257.02099609375,2760.904541015625,3059.498291015625,2308.68896484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,1196.682861328125,2227.05615234375,2345.735107421875,985.7864379882812,715.3914184570312,2622.711669921875,2983.06201171875,3126.400146484375,1434.718505859375,710.1500854492188,2472.068603515625,941.5205078125,656.1939697265625,1518.05810546875,2296.309814453125,2781.45947265625,3066.8662109375,2380.06298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,1202.23583984375,2212.957275390625,2336.537841796875,990.4363403320312,713.965087890625,2604.968994140625,2987.7275390625,3142.976318359375,1455.274658203125,714.363525390625,2479.335693359375,934.7208862304688,650.873046875,1518.05810546875,2275.509521484375,2739.4150390625,3050.28857421875,2374.46484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,1197.6083984375,2231.34716796875,2339.296875,973.231689453125,725.1846313476562,2609.0634765625,2984.92822265625,3131.925537109375,1453.8731689453125,712.2567749023438,2499.3193359375,936.9874267578124,658.8995361328125,1530.1207275390625,2311.1005859375,2771.64892578125,3079.760009765625,2405.7197265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22,1210.5654296875,2259.852294921875,2379.7646484375,990.9015502929688,732.410888671875,2637.724609375,3027.85009765625,3167.840087890625,1477.2322998046875,719.492919921875,2579.25390625,946.5068969726562,678.3798217773438,1525.017333984375,2355.01171875,2792.671142578125,3116.59912109375,2428.11181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,1217.0440673828125,2270.886474609375,2377.925048828125,976.9515991210938,731.364990234375,2642.728759765625,3027.85009765625,3147.580322265625,1448.2669677734375,715.5542602539062,2586.066650390625,946.960205078125,669.8121337890625,1525.9454345703125,2336.060546875,2777.721923828125,3090.811767578125,2402.45458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-24,1280.904052734375,2361.91796875,2476.794677734375,1021.5911254882812,765.404052734375,2709.604736328125,3056.775634765625,3282.950439453125,1484.7071533203125,742.6668701171875,2543.3740234375,941.067138671875,668.0084228515625,1499.4998779296875,2296.309814453125,2758.1015625,3053.97216796875,2360.003173828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
