Date,JPY=X,^TNX,^VIX,^SOX,CL=F,HG=F,NG=F,GC=F,^GSPC,^IXIC,000001.SS,^GDAXI,ZIM
2023-11-10,151.3489990234375,4.627999782562256,14.170000076293944,3591.739990234375,77.16999816894531,3.5834999084472656,3.032999992370605,1932.5999755859373,4415.240234375,13798.1103515625,3038.969970703125,15234.3896484375,4.420588970184326
2023-11-13,151.468994140625,4.631999969482422,14.760000228881836,3556.75,78.26000213623047,3.662499904632568,3.197000026702881,1945.5,4411.5498046875,13767.740234375,3046.532958984375,15345.0,4.265060901641846
2023-11-14,151.64599609375,4.440999984741211,14.15999984741211,3685.570068359375,78.26000213623047,3.682499885559082,3.1059999465942383,1961.800048828125,4495.7001953125,14094.3798828125,3056.070068359375,15614.4296875,4.665844917297363
2023-11-15,150.48500061035156,4.534999847412109,14.18000030517578,3712.090087890625,76.66000366210938,3.7174999713897705,3.190000057220459,1960.0999755859373,4502.8798828125,14103.83984375,3072.8349609375,15748.169921875,4.48638916015625
2023-11-16,151.21499633789062,4.445000171661377,14.31999969482422,3724.10009765625,72.9000015258789,3.704499959945679,3.062000036239624,1983.9000244140625,4508.240234375,14113.669921875,3050.926025390625,15786.6103515625,4.348806858062744
2023-11-17,150.7050018310547,4.440999984741211,13.800000190734863,3748.64990234375,75.88999938964844,3.737499952316284,2.9600000381469727,1981.5999755859373,4514.02001953125,14125.48046875,3054.3701171875,15919.16015625,4.558171272277832
2023-11-20,149.94200134277344,4.421999931335449,13.40999984741211,3805.81005859375,77.5999984741211,3.8125,2.881999969482422,1977.699951171875,4547.3798828125,14284.5302734375,3068.319091796875,15901.330078125,4.199260711669922
2023-11-21,148.36199951171875,4.418000221252441,13.350000381469728,3732.7900390625,77.7699966430664,3.814500093460083,2.845999956130981,1999.300048828125,4538.18994140625,14199.98046875,3067.93310546875,15900.5302734375,4.151406288146973
2023-11-22,148.15199279785156,4.415999889373779,12.850000381469728,3744.9599609375,77.0999984741211,3.766499996185303,2.8970000743865967,1991.4000244140625,4556.6201171875,14265.8603515625,3043.611083984375,15957.8203125,4.127477645874023
2023-11-23,149.4600067138672,,,,,3.7790000438690186,2.934000015258789,,,,3061.85595703125,15994.73046875,
2023-11-24,149.63499450683594,4.4720001220703125,12.460000038146973,3747.929931640625,75.54000091552734,3.796499967575073,2.8550000190734863,2002.199951171875,4559.33984375,14250.849609375,3040.971923828125,16029.490234375,4.127477645874023
2023-11-27,149.5709991455078,4.388999938964844,12.6899995803833,3739.31005859375,74.86000061035156,3.762500047683716,2.7939999103546143,2011.800048828125,4550.43017578125,14241.01953125,3031.699951171875,15966.3701171875,3.965968370437622
2023-11-28,148.45199584960938,4.335999965667725,12.6899995803833,3718.35009765625,76.41000366210938,3.8010001182556152,2.7060000896453857,2039.699951171875,4554.89013671875,14281.759765625,3038.550048828125,15992.669921875,3.942041158676148
2023-11-29,147.06300354003906,4.270999908447266,12.979999542236328,3753.360107421875,77.86000061035156,3.78600001335144,2.803999900817871,2047.0999755859373,4550.580078125,14258.490234375,3021.68701171875,16166.4501953125,4.145423889160156
2023-11-30,147.03900146484375,4.352000236511231,12.920000076293944,3724.580078125,75.95999908447266,3.828999996185303,2.802000045776367,2038.0999755859373,4567.7998046875,14226.2197265625,3029.673095703125,16215.4296875,4.1872968673706055
2023-12-01,147.99899291992188,4.22599983215332,12.630000114440918,3738.27001953125,74.06999969482422,3.908999919891357,2.813999891281128,2071.0,4594.6298828125,14305.0302734375,3031.635986328125,16397.51953125,4.558171272277832
2023-12-04,146.39300537109375,4.288000106811523,13.079999923706056,3693.43994140625,73.04000091552734,3.820499897003174,2.694000005722046,2024.0999755859373,4569.77978515625,14185.490234375,3022.9140625,16404.759765625,4.82137393951416
2023-12-05,147.32699584960938,4.171000003814697,12.850000381469728,3672.39990234375,72.31999969482422,3.7725000381469727,2.7100000381469727,2018.5,4567.18017578125,14229.91015625,2972.2958984375,16533.109375,4.360771179199219
2023-12-06,147.18499755859375,4.120999813079834,12.970000267028809,3645.820068359375,69.37999725341797,3.7165000438690186,2.569000005722046,2030.5,4549.33984375,14146.7099609375,2968.93310546875,16656.439453125,4.342824935913086
2023-12-07,147.1840057373047,4.129000186920166,13.0600004196167,3747.5400390625,69.33999633789062,3.784499883651733,2.5850000381469727,2029.9000244140625,4585.58984375,14339.990234375,2966.2060546875,16628.990234375,4.312915802001953
2023-12-08,144.2779998779297,4.244999885559082,12.350000381469728,3774.169921875,71.2300033569336,3.819999933242798,2.5810000896453857,1998.300048828125,4604.3701171875,14403.9697265625,2969.55908203125,16759.220703125,4.40264368057251
