,9983.T,8267.T,3382.T,2802.T,2503.T,2502.T,2914.T,7974.T,9697.T,4911.T,8113.T,2282.T,2281.T,2269.T,3086.T,3099.T,7550.T,4755.T,"('9983.T', '9983.T')","('8267.T', '8267.T')","('3382.T', '3382.T')","('2802.T', '2802.T')","('2503.T', '2503.T')","('2502.T', '2502.T')","('2914.T', '2914.T')","('7974.T', '7974.T')","('9697.T', '9697.T')","('4911.T', '4911.T')","('8113.T', '8113.T')","('2282.T', '2282.T')","('2281.T', '2281.T')","('2269.T', '2269.T')","('3086.T', '3086.T')","('3099.T', '3099.T')","('7550.T', '7550.T')","('4755.T', '4755.T')","('9983.T', '9983.T').1","('8267.T', '8267.T').1","('3382.T', '3382.T').1","('2802.T', '2802.T').1","('2503.T', '2503.T').1","('2502.T', '2502.T').1","('2914.T', '2914.T').1","('7974.T', '7974.T').1","('9697.T', '9697.T').1","('4911.T', '4911.T').1","('8113.T', '8113.T').1","('2282.T', '2282.T').1","('2281.T', '2281.T').1","('2269.T', '2269.T').1","('3086.T', '3086.T').1","('3099.T', '3099.T').1","('7550.T', '7550.T').1","('4755.T', '4755.T').1"
2021-06-24,26411.845703125,941.4459838867188,1524.6695556640625,1319.1905517578125,1858.9801025390625,1570.28076171875,1652.66943359375,5674.04638671875,1513.41845703125,7417.82421875,1399.24560546875,3867.59814453125,2524.62744140625,2962.72607421875,931.63818359375,734.5364379882812,2734.94970703125,1239.41845703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,26348.1328125,947.3924560546876,1519.2362060546875,1329.4603271484375,1882.264892578125,1586.7174072265625,1654.92724609375,5644.09375,1527.4967041015625,7741.4013671875,1420.7723388671875,3907.333984375,2577.151611328125,2984.5107421875,928.1358032226562,734.5364379882812,2796.582275390625,1236.453369140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,26982.0703125,948.3313598632812,1587.153564453125,1342.064208984375,1884.3819580078125,1561.76904296875,1654.1749267578125,5681.0927734375,1506.3792724609375,7697.19189453125,1416.02392578125,3894.0888671875,2578.87353515625,2993.224853515625,919.3798828125,740.963623046875,2771.544189453125,1245.3487548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,26657.134765625,939.5679931640624,1593.794189453125,1364.0040283203125,1866.3370361328125,1540.1231689453125,1639.82763671875,5690.78271484375,1508.7255859375,7767.91259765625,1423.9700927734375,3863.18310546875,2575.4296875,2954.01220703125,894.8630981445312,717.0912475585938,2746.505859375,1233.48828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,26641.20703125,934.247314453125,1598.9259033203125,1346.2652587890625,1861.181396484375,1539.2337646484375,1627.41943359375,5692.54443359375,1525.150634765625,7704.73486328125,1420.7916259765625,3814.617431640625,2587.484375,2897.371826171875,862.4658203125,710.6639404296875,2747.46923828125,1239.41845703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,26704.919921875,931.8999633789062,1574.7774658203125,1331.7943115234375,1862.47021484375,1526.1866455078125,1640.215576171875,5682.8544921875,1478.222900390625,7732.08056640625,1419.2022705078125,3823.447509765625,2630.537353515625,2919.156494140625,878.2266845703125,719.8458251953125,2753.2470703125,1235.4649658203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,26465.998046875,932.9954223632812,1568.7403564453125,1342.7642822265625,1867.1964111328125,1543.681640625,1648.3582763671875,5739.2333984375,1473.530029296875,7854.66162109375,1432.869873046875,3841.107666015625,2630.537353515625,2949.655029296875,885.2315063476562,739.1273193359375,2769.61865234375,1248.3138427734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,25962.671875,941.1329345703124,1568.7403564453125,1338.56298828125,1874.9298095703125,1524.111083984375,1631.684814453125,5739.2333984375,1466.49072265625,7699.07763671875,1419.2022705078125,3810.2021484375,2583.178955078125,2919.156494140625,896.6143188476562,741.8818969726562,2755.1728515625,1230.523193359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,26080.54296875,934.247314453125,1579.30517578125,1341.59716796875,1855.1666259765625,1540.1231689453125,1637.1131591796875,5881.0625,1480.569091796875,7651.9306640625,1398.5421142578125,3819.032470703125,2570.263427734375,2914.799560546875,913.2506713867188,763.9178466796875,2760.951171875,1229.5347900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,25790.6484375,914.0599975585938,1562.099365234375,1315.6893310546875,1838.84033203125,1524.7042236328125,1619.6641845703125,5875.77685546875,1485.2618408203125,7520.86181640625,1399.49560546875,3801.372314453125,2549.597412109375,2927.87060546875,881.7290649414062,753.818115234375,2743.616943359375,1223.6044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
